0xdAC17F958D2ee523a2206206994597C13D831ec7,tether,Transfer(address,address,uint256),7793612
0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usdc,Transfer(address,address,uint256),7799962
0x8E870D67F660D95d5be530380D0eC0bd388289E1,paxos,Transfer(address,address,uint256),6294931
0x6B175474E89094C44Da98b954EedeAC495271d0F,dai,Transfer(address,address,uint256),8928158
0xdF574c24545E5FfEcb9a659c229253D4111d87e1,husd,Transfer(address,address,uint256),8174400
0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,wrappedbtc,Transfer(address,address,uint256),6766284
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,wrappedeth,Transfer(address,address,uint256),4719568
